,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16
385,0.0,0.0,0.0,0.8858824,0.1,0.0,0.0,0.1,0.00635002,0.91882354,0.8964706,0.5976471,0.1,0.78705883,0.0,0.0
386,0.0,0.1,0.0,0.12352942,0.1,0.1,0.0,0.0,0.00635002,0.13411765,0.7517647,0.9894118,0.1,0.1882353,0.0,0.1
387,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.00635002,0.1,0.0,0.19764706,0.1,0.0,0.1,0.0
388,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0059888144,0.1,0.0,0.1,0.1,0.0,0.0,0.0
389,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0053930148,0.1,0.0,0.1,0.0,0.0,0.0,0.0
390,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.00635002,0.1,0.0,0.0,0.1,0.0,0.0,0.0
391,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0019164265,0.0,0.1,0.1,0.0,0.0,0.0,0.1
392,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.00635002,0.0,0.1,0.1,0.1,0.1,0.1,0.0
393,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
394,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0
395,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
396,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9239971,0.0,0.1,0.1,0.0,0.1,0.1,0.0
398,0.0,0.0,0.1,0.1,0.07764706,0.0,0.0,0.1,0.9985069,0.03176471,0.0,0.1,0.1,0.1,0.1,0.0
399,0.0,0.0,0.0,0.23058824,0.88941175,0.0,0.060000002,0.0,0.95835584,0.61764705,0.75529414,0.7529412,0.1,0.43058825,0.1,0.0
400,0.0,0.1,0.0,0.8929412,0.57882357,0.0,0.22941178,0.40352944,0.4916892,0.8611765,0.70235294,0.88941175,0.8305882,0.88941175,0.1,0.0
401,0.0,0.1,0.0,0.8929412,0.0,0.0,0.48352945,0.8929412,0.18712506,0.8929412,0.0,0.49882352,0.9894118,0.88941175,0.1,0.0
402,0.0,0.6988236,0.1,0.0,0.1,0.1,0.8964706,0.7341176,0.00635002,0.9,0.0,0.0,0.91176474,0.22235294,0.1,0.0
403,0.0,0.8929412,0.1,0.0,0.0,0.1,0.91882354,0.14117648,0.0,0.8964706,0.0,0.13411765,0.1,0.0,0.1,0.1
404,0.0,0.8929412,0.0,0.0,0.0,0.0,0.48352945,0.4,0.0,0.8964706,0.0,0.8364706,0.1,0.1,0.1,0.1
405,0.0,0.49764708,0.43764704,0.1,0.0,0.57529414,0.48352945,0.6858824,0.0,0.8858824,0.0,0.8929412,0.1,0.1,0.9,0.1
406,0.0,0.1,0.9,0.1,0.1,0.8964706,0.48352945,0.8858824,0.0,0.8964706,0.0,0.5329412,0.11294118,0.1,0.9,0.1
407,0.0,0.1,0.58235294,0.0,0.1,0.84000003,0.15529412,0.93647057,0.0,0.8964706,0.0,0.02117647,0.48705885,0.0,0.9,0.1
408,0.3082353,0.1,0.0,0.0,0.1,0.09882353,0.8929412,0.8964706,0.0,0.8964706,0.1,0.1,0.88941175,0.1,0.0,0.1
409,0.8788235,0.1,0.1,0.0,0.6964706,0.1,0.8929412,0.9329412,0.0,0.8964706,0.0,0.0,0.88941175,0.1,0.0,0.0
410,0.8964706,0.0,0.1,0.21294118,0.9894118,0.1,0.56823534,0.2482353,0.0,0.9964706,0.1,0.0,0.90117645,0.0,0.0,0.46
411,0.21882352,0.1,0.1,0.71294117,0.68941176,0.1,0.0,0.1,0.0,0.9894118,0.0,0.0,0.05647059,0.40941176,0.1,0.7164706
412,0.0,0.0,0.1,0.9,0.1,0.1,0.0,0.1,0.00635002,0.7035294,0.29647058,0.0,0.1,0.8929412,0.1,0.92588234
413,0.1,0.1,0.0,0.8929412,0.1,0.0,0.0,0.1,0.00635002,0.0882353,0.8964706,0.5976471,0.1,0.9894118,0.0,0.18
414,0.0,0.0,0.1,0.57882357,0.0,0.1,0.0,0.0,0.00635002,0.0,0.7517647,0.8129412,0.1,0.24352942,0.1,0.0
415,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.00635002,0.0,0.0,0.02117647,0.1,0.0,0.0,0.0
416,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.00635002,0.1,0.0,0.1,0.1,0.0,0.0,0.0
417,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0028783735,0.1,0.0,0.0,0.0,0.0,0.0,0.1
418,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0015552205,0.0,0.1,0.1,0.0,0.1,0.0,0.1
420,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.00635002,0.0,0.1,0.0,0.1,0.1,0.0,0.0
421,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
422,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
423,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
424,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0
425,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.99364996,0.1,0.1,0.0,0.1,0.1,0.1,0.0
426,0.1,0.1,0.1,0.1,0.03176471,0.1,0.0,0.0,0.9985069,0.0,0.13882354,0.0,0.1,0.0,0.1,0.0
427,0.0,0.1,0.0,0.59411764,0.72,0.1,0.0,0.0,0.9858068,0.1,0.7729412,0.79882354,0.1,0.4658824,0.1,0.1
428,0.1,0.1,0.0,0.8858824,0.73764706,0.1,0.0,0.06352942,0.9858068,0.05647059,0.70235294,0.9929412,0.68235296,0.8929412,0.0,0.1
429,0.0,0.37529415,0.1,0.8858824,0.06352942,0.1,0.0,0.84000003,0.99066377,0.48000002,0.0,0.40235293,0.9894118,0.8929412,0.0,0.0
430,0.0,0.8752941,0.0,0.1,0.0,0.1,0.1,0.9929412,0.5701206,0.6882353,0.0,0.0,0.97882354,0.0,0.1,0.1
431,0.0,0.8929412,0.0,0.0,0.0,0.1,0.1,0.8964706,0.35051274,0.6211765,0.1,0.51882356,0.8305882,0.1,0.1,0.1
432,0.0,0.6670588,0.0,0.0,0.0,0.31176472,0.1,0.8929412,0.48085982,0.51529413,0.0,0.8929412,0.73058826,0.1,0.0,0.1
433,0.0,0.14235294,0.60352945,0.1,0.0,0.88941175,0.0,0.8929412,0.32698333,0.54,0.0,0.57529414,0.73058826,0.1,0.9,0.1
434,0.0,0.1,0.8964706,0.0,0.0,0.8964706,0.0,0.7529412,0.15835586,0.7058824,0.0,0.1,0.80470586,0.0,0.9,0.1
435,0.0,0.1,0.38588238,0.0,0.1,0.88705885,0.22,0.22705883,0.15835586,0.9964706,0.0,0.1,0.8929412,0.0,0.9,0.1
436,0.4694118,0.1,0.1,0.0,0.07764706,0.1,0.8964706,0.86235297,0.33968335,0.8964706,0.1,0.1,0.9894118,0.1,0.0,0.1
437,0.8964706,0.0,0.1,0.0,0.8929412,0.1,0.7270588,0.9929412,0.11615394,0.9964706,0.1,0.0,0.88941175,0.1,0.0,0.1
438,0.66,0.0,0.1,0.4847059,0.9929412,0.1,0.074117646,0.6364706,0.00635002,0.9964706,0.1,0.0,0.6647059,0.1,0.1,0.0
439,0.01764706,0.0,0.1,0.98588234,0.47764707,0.1,0.1,0.1,0.0,0.6294118,0.0,0.0,0.1,0.40941176,0.1,0.17058824
440,0.0,0.1,0.0,0.9929412,0.0,0.1,0.1,0.0,0.00635002,0.05647059,0.3964706,0.0,0.0,1.0,0.1,0.85176474
441,0.0,0.1,0.0,0.8858824,0.0,0.0,0.0,0.0,0.00635002,0.0,0.8964706,0.6435294,0.1,0.9929412,0.1,0.91882354
442,0.0,0.0,0.0,0.12352942,0.0,0.0,0.1,0.1,0.0,0.0,0.7517647,0.7952941,0.0,0.24352942,0.0,0.28941178
443,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0025171677,0.1,0.0,0.1,0.1,0.0,0.0,0.0
444,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
445,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
446,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
447,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1
448,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.00635002,0.0,0.1,0.0,0.0,0.1,0.1,0.0
449,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
450,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
451,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0
452,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.00635002,0.1,0.1,0.0,0.0,0.1,0.1,0.0
453,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.5514481,0.1,0.1,0.0,0.0,0.1,0.0,0.1
454,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.9985069,0.0,0.34588236,0.1,0.0,0.1,0.1,0.1
455,0.1,0.1,0.0,0.7658824,0.5964706,0.1,0.0,0.0,0.9858068,0.0,0.8964706,0.7952941,0.0,0.6494118,0.0,0.1
456,0.0,0.067058824,0.1,0.8858824,0.88941175,0.1,0.1,0.1,0.9858068,0.0,0.80235296,0.9894118,0.03176471,0.88941175,0.0,0.1
457,0.0,0.7058824,0.0,0.8858824,0.70235294,0.0,0.0,0.24000001,0.9858068,0.0,0.0,0.49882352,0.6317647,0.88941175,0.0,0.1
458,0.0,0.8929412,0.1,0.0,0.3,0.1,0.1,0.9470588,0.9858068,0.0,0.1,0.0,0.9929412,0.1,0.1,0.1
459,0.0,0.8929412,0.1,0.0,0.3,0.1,0.1,1.0,0.9858068,0.0,0.1,0.6070588,0.88941175,0.0,0.1,0.1
460,0.0,0.49764708,0.18470588,0.1,0.4,0.37882355,0.0,0.9964706,0.9985069,0.1,0.0,0.88941175,0.88941175,0.0,0.1,0.1
461,0.0,0.1,0.8188235,0.0,0.3,0.8964706,0.0,0.6117647,0.9858068,0.1,0.0,0.6635294,0.88941175,0.0,0.9,0.1
462,0.0,0.1,0.7588235,0.1,0.45529413,0.8964706,0.0,0.1282353,0.9985069,0.67176473,0.0,0.0,0.9894118,0.1,0.9,0.1
463,0.03176471,0.1,0.1,0.0,0.57882357,0.6435294,0.6647059,0.1,0.9985069,0.9964706,0.1,0.1,0.3647059,0.0,1.0,0.1
464,0.7235294,0.1,0.1,0.17411765,0.6882353,0.1,0.9929412,0.5729412,0.9985069,0.9964706,0.1,0.1,0.6964706,0.1,0.1,0.1
465,0.8752941,0.0,0.1,0.32235295,0.88941175,0.1,0.24352942,0.9964706,0.91615397,0.9505882,0.0,0.0,0.9894118,0.1,0.1,0.1
466,0.20470588,0.0,0.1,0.9152941,0.88941175,0.1,0.0,0.88705885,0.6651736,0.44941178,0.0,0.0,0.29764706,0.1,0.1,0.1
467,0.0,0.0,0.0,0.98588234,0.37411764,0.1,0.1,0.12352942,0.00635002,0.11058824,0.0,0.0,0.1,0.50941175,0.1,0.1
468,0.0,0.0,0.0,0.8929412,0.0,0.1,0.0,0.1,0.00635002,0.0,0.67176473,0.19176471,0.1,0.8929412,0.1,0.31882352
469,0.0,0.0,0.0,0.8117647,0.0,0.0,0.0,0.1,0.00635002,0.1,0.9964706,0.9929412,0.1,0.9894118,0.0,0.7164706
470,0.0,0.0,0.0,0.105882354,0.0,0.1,0.0,0.1,0.00635002,0.1,0.73764706,0.7035294,0.1,0.24352942,0.0,0.8258824
471,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.39529413
472,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
473,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
475,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1
476,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
477,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
478,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.00635002,0.0,0.0,0.1,0.0,0.0,0.1,0.1
479,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.00635002,0.0,0.1,0.0,0.0,0.1,0.0,0.0
480,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1
481,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.005414686,0.0,0.0,0.1,0.1,0.1,0.0,0.1
482,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.20149311,0.0,0.34588236,0.0,0.0,0.1,0.0,0.1
483,0.0,0.0,0.0,0.7658824,0.24470589,0.0,0.1,0.0,0.8485519,0.0,0.8964706,0.7952941,0.0,0.6494118,0.0,0.1
484,0.1,0.4729412,0.1,0.8858824,0.6,0.0,0.1,0.0,0.8642382,0.0,0.70235294,0.9894118,0.0,0.88941175,0.0,0.1
485,0.0,0.8929412,0.1,0.8858824,0.86470586,0.0,0.1,0.1,0.9779637,0.0,0.1,0.49882352,0.1,0.9894118,0.0,0.1
486,0.1,0.8929412,0.1,0.0,0.9894118,0.1,0.1,0.24000001,0.9858068,0.0,0.1,0.0,0.22588237,0.0,0.1,0.1
487,0.1,0.61058825,0.1,0.1,0.9894118,0.1,0.1,0.6576471,0.9858068,0.1,0.1,0.067058824,0.40941176,0.0,0.1,0.1
488,0.1,0.14235294,0.5235294,0.1,0.9894118,0.57529414,0.1,0.6011765,0.9858068,0.1,0.0,0.81529415,0.40941176,0.0,0.1,0.1
489,0.0,0.1,0.9964706,0.1,0.9894118,0.8964706,0.1,0.14235294,0.9985069,0.5164706,0.0,0.8717647,0.3611765,0.0,1.0,0.1
490,0.0,0.1,0.5611765,0.0,0.8188235,0.84000003,0.4,0.1,0.9985069,0.982353,0.1,0.43058825,0.1,0.0,0.9,0.0
491,0.44470587,0.1,0.1,0.0,0.81529415,0.28705883,0.9964706,0.1,0.9985069,0.9964706,0.1,0.067058824,0.6258824,0.0,1.0,0.1
492,0.8964706,0.1,0.1,0.6082353,0.8858824,0.1,0.85058826,0.13176471,0.9985069,0.9964706,0.0,0.0,0.9929412,0.0,0.1,0.1
493,0.64235294,0.0,0.1,0.98588234,0.88941175,0.1,0.2764706,0.7176471,0.9985069,0.31764707,0.0,0.0,0.85882354,0.0,0.1,0.1
494,0.0,0.1,0.1,0.98588234,0.88941175,0.1,0.1,0.9929412,0.99458534,0.0,0.1,0.0,0.17411765,0.1,0.1,0.1
495,0.0,0.1,0.0,0.98588234,0.13176471,0.0,0.1,0.6682353,0.49262452,0.0,0.28,0.0,0.1,0.50941175,0.1,0.1
496,0.0,0.1,0.0,0.78000003,0.0,0.0,0.1,0.1,0.00635002,0.0,0.94,0.80588233,0.1,0.9929412,0.0,0.0
497,0.1,0.1,0.0,0.21529412,0.1,0.0,0.0,0.0,0.00635002,0.0,0.8964706,0.96117646,0.1,0.9470588,0.0,0.07058824
498,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.2647059,0.19764706,0.0,0.1764706,0.0,0.7517647
499,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9894118
500,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
501,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0038353787,0.0,0.0,0.1,0.1,0.0,0.0,0.1
502,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
504,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
505,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.00635002,0.0,0.0,0.0,0.0,0.0,0.1,0.1
506,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1
507,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0025171677,0.0,0.1,0.0,0.0,0.0,0.0,0.0
508,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1
509,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0
510,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.00635002,0.0,0.34588236,0.19176471,0.0,0.0,0.0,0.1
511,0.1,0.0,0.1,0.7658824,0.1,0.0,0.1,0.1,0.00635002,0.0,0.8964706,0.8835294,0.0,0.6494118,0.0,0.1
512,0.1,0.8752941,0.1,0.8858824,0.0,0.0,0.1,0.0,0.00635002,0.0,0.80235296,0.9894118,0.0,0.88941175,0.0,0.1
513,0.1,0.8929412,0.1,0.98588234,0.27294117,0.0,0.0,0.0,0.2563951,0.0,0.1,0.49882352,0.0,0.9894118,0.1,0.1
514,0.1,0.8929412,0.1,0.1,0.29647058,0.1,0.0,0.1,0.28870296,0.0,0.1,0.1,0.1,0.1,0.1,0.1
515,0.1,0.1882353,0.1,0.0,0.3964706,0.19882354,0.0,0.1,0.7906638,0.1,0.1,0.0,0.0,0.0,0.1,0.1
516,0.0,0.1,0.5329412,0.1,0.3964706,0.9894118,0.1,0.1,0.9985069,0.45294118,0.0,0.1882353,0.1,0.1,0.0,0.1
517,0.0,0.1,0.8964706,0.1,0.3964706,0.8964706,0.1,0.1,0.9985069,0.95411766,0.0,0.7164706,0.1,0.1,0.6741177,0.0
518,0.2647059,0.1,0.5011765,0.0,0.0,0.8411765,0.6576471,0.1,0.9985069,0.9964706,0.0,0.88941175,0.1,0.1,0.9,0.1
519,0.8858824,0.1,0.1,0.74235296,0.0,0.1,0.9964706,0.0,0.9985069,0.8964706,0.0,0.6811765,0.9929412,0.0,1.0,0.1
520,0.84705883,0.0,0.1,0.88,0.56823534,0.1,0.68235296,0.1,0.9985069,0.7447059,0.0,0.04588235,0.9894118,0.0,0.5517647,0.1
521,0.20117646,0.1,0.0,0.98588234,0.88941175,0.0,0.1,0.41058826,0.9985069,0.12470588,0.0,0.0,0.5717647,0.0,0.1,0.0
522,0.0,0.1,0.0,0.98588234,0.88941175,0.0,0.1,0.9929412,0.9985069,0.1,0.28,0.2682353,0.1,0.0,0.0,0.1
523,0.1,0.1,0.0,0.98588234,0.1,0.0,0.1,0.8976471,0.69262457,0.0,0.68235296,0.80588233,0.1,0.7411765,0.0,0.0
524,0.1,0.1,0.0,0.63529414,0.0,0.0,0.1,0.16352943,0.00635002,0.0,0.9964706,0.97882354,0.1,0.8929412,0.0,0.0
525,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0025171677,0.0,0.7882353,0.54117644,0.1,0.39529413,0.0,0.0
526,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.005031809,0.0,0.114117645,0.0,0.1,0.0,0.0,0.64000005
527,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9929412
528,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1
529,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
530,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0
531,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0019164265,0.0,0.1,0.0,0.0,0.1,0.0,0.0
532,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0053930148,0.0,0.0,0.0,0.0,0.0,0.1,0.1
533,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
534,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0025171677,0.0,0.0,0.1,0.0,0.0,0.0,0.1
535,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
536,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1
537,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.00635002,0.0,0.1,0.1,0.0,0.1,0.0,0.1
538,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.00635002,0.1,0.2329412,0.1,0.0,0.1,0.0,0.1
539,0.1,0.1,0.1,0.86941177,0.0,0.0,0.1,0.1,0.00635002,0.0,0.85058826,0.7529412,0.0,0.26941177,0.0,0.1
540,0.1,0.9752941,0.0,0.9929412,0.0,0.0,0.1,0.1,0.00635002,0.0,0.80235296,0.8929412,0.0,0.91882354,0.1,0.1
541,0.1,0.9929412,0.0,0.9929412,0.0,0.1,0.0,0.1,0.00635002,0.0,0.1,0.6317647,0.1,0.9894118,0.0,0.1
542,0.0,0.9929412,0.0,0.25764707,0.0,0.0,0.0,0.1,0.00635002,0.1,0.0,0.13529412,0.1,0.6576471,0.0,0.0
543,0.0,0.2517647,0.0,0.35764706,0.1,0.3035294,0.1,0.1,0.47693825,0.29058823,0.0,0.1,0.1,0.1,0.0,0.0
544,0.0,0.17058824,0.9047059,0.9047059,0.0,0.8964706,0.1,0.1,0.9985069,0.9505882,0.0,0.1,0.1,0.1,0.0,0.0
545,0.067058824,0.17058824,0.8964706,0.8929412,0.0,0.9964706,0.1,0.1,0.98282063,0.9964706,0.0,0.1,0.1,0.1,0.6741177,0.1
546,0.78000003,0.07058824,0.2329412,0.9929412,0.0,0.46235296,0.81529415,0.0,0.5897284,0.8964706,0.0,0.2682353,0.11294118,0.1,0.9,0.1
547,0.8964706,0.07058824,0.1,0.9,0.0,0.0,0.8611765,0.0,0.19364998,0.85411763,0.0,0.12352942,0.8929412,0.0,1.0,0.1
548,0.58588237,0.01764706,0.0,0.8929412,0.5482353,0.0,0.2764706,0.0,0.63678724,0.3082353,0.0,0.10235294,0.84705883,0.0,0.5517647,0.0
549,0.1,0.1,0.0,0.8929412,0.9894118,0.0,0.1,0.007058824,0.9858068,0.1,0.11058824,0.54352945,0.1764706,0.0,0.1,0.0
550,0.1,0.01764706,0.0,0.8929412,0.88941175,0.0,0.1,0.6858824,0.9858068,0.1,0.68941176,0.8929412,0.1,0.1,0.1,0.0
551,0.1,0.07058824,0.0,0.8929412,0.15882353,0.0,0.1,0.8929412,0.69262457,0.0,0.9964706,0.96117646,0.1,0.91176474,0.1,0.0
552,0.1,0.07058824,0.0,0.1,0.1,0.0,0.1,0.54470587,0.0,0.0,0.8011765,0.54117644,0.0,0.8188235,0.1,0.0
553,0.1,0.13058823,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.29411766,0.0,0.1,0.1282353,0.0,0.24470589
554,0.1,0.6294118,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.92235297
555,0.1,0.5294118,0.1,0.1,0.1,0.1,0.0,0.0,0.00635002,0.1,0.1,0.1,0.0,0.1,0.0,0.8482353
556,0.0,0.5294118,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0
557,0.0,0.51882356,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0
558,0.1,0.13529412,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0
559,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1
560,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0059888144,0.0,0.0,0.0,0.0,0.0,0.0,0.1
561,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
562,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1
563,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
564,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
565,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0038353787,0.0,0.0,0.0,0.0,0.0,0.1,0.1
566,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0038353787,0.1,0.0,0.0,0.0,0.1,0.1,0.1
567,0.1,0.1,0.0,0.49882352,0.0,0.0,0.1,0.1,0.00635002,0.0,0.75529414,0.09882353,0.0,0.1,0.0,0.1
568,0.1,0.9752941,0.0,0.98588234,0.0,0.0,0.1,0.1,0.00635002,0.0,0.7517647,0.73764706,0.0,0.3282353,0.0,0.49882352
569,0.1,0.9929412,0.0,0.98588234,0.0,0.0,0.0,0.1,0.00635002,0.0,0.07058824,0.8929412,0.1,0.9929412,0.0,0.3247059
570,0.1,0.9929412,0.0,0.9929412,0.0,0.0,0.1,0.1,0.00635002,0.1,0.0,0.79176474,0.0,0.96117646,0.0,0.0
571,0.0,0.9929412,0.21529412,0.98588234,0.0,0.37058824,0.1,0.1,0.20242846,0.56235296,0.1,0.38941178,0.1,0.2764706,0.1,0.0
572,0.010588235,0.9929412,0.8858824,0.98588234,0.0,0.9964706,0.1,0.1,0.9985069,0.9964706,0.0,0.3011765,0.1,0.0,0.22588237,0.0
573,0.7164706,0.8929412,0.9964706,0.98588234,0.0,0.8258824,0.3670588,0.1,0.9985069,0.8964706,0.0,0.3011765,0.0,0.0,0.9,0.0
