,image0,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16,image17,image18,image19,image20,image21,image22,image23,image24,image25,image26,image27,image28,image29,image30,image31,image32,image33,image34,image35,image36,image37,image38,image39,image40,image41,image42,image43,image44,image45,image46,image47,image48,image49,image50,image51,image52,image53,image54,image55,image56,image57,image58,image59,image60,image61,image62,image63,image64,image65,image66,image67,image68,image69,image70,image71,image72,image73,image74,image75,image76,image77,image78,image79,image80,image81,image82,image83,image84,image85,image86,image87,image88,image89,image90,image91,image92,image93,image94,image95,image96,image97,image98,image99
386,0.6882353,0.10941176,0.0,0.67882353,0.50941175,0.8929412,0.88431376,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.07764706,0.0,0.0,0.0,0.0,0.09143771,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1882353,0.1,0.84000003,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.10941176,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.45176473,0.014117648,0.1,0.099999994,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.099999994,0.1,0.0,0.0,0.1,0.0,0.0,0.099999994,0.035601843,0.1,0.0
387,0.1,0.0,0.0,0.1,0.1,0.61058825,0.2296383,0.40235293,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.21294118,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.099999994,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.099999994,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0
388,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.6988236,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.099999994,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.061809603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.099999994,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.099999994,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.061809603,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.07606481,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.099999994,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,0.0,0.1,0.0,0.1,0.1,0.1,0.09999999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.09999999,0.1,0.1,0.1,0.0,0.1,0.1,0.030733475,0.0,0.1,0.1,0.1,0.07606481,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.09999998,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.099999994,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.1,0.1,0.1,0.0,0.1,0.1,0.099999994,0.035601843,0.1,0.0
393,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.09999999,0.0,0.1,0.0,0.0,0.1,0.1,0.030733475,0.0,0.1,0.1,0.1,0.07606481,0.09143771,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.09999998,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.099999994,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.0,0.0,0.1,0.1,0.0,0.0,0.099999994,0.035601843,0.1,0.0
394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.030733475,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.09999998,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.099999994,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.0,0.1,0.1,0.1,0.1,0.0,0.099999994,0.0,0.1,0.0
395,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.030733475,0.1,0.1,0.1,0.0,0.0,0.09143771,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6611765,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.0,0.1,0.1,0.1,0.1,0.0,0.099999994,0.035601843,0.1,0.0
396,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.030733475,0.1,0.1,0.1,0.0,0.0,0.09143771,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8964706,0.1,0.0,0.0,0.0,0.1,0.8964706,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.099999994,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.035601843,0.1,0.0
397,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.030733475,0.1,0.1,0.1,0.1,0.0,0.09143771,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.21882352,0.8929412,0.0,0.1,0.13882354,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.099999994,0.1,0.1,0.0,0.1,0.1,0.0,0.36823532,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.099999994,0.1,0.0,0.1,0.1,0.0,0.1,0.099999994,0.035601843,0.1,0.0
398,0.0,0.16941176,0.0,0.0,0.6211765,0.73764706,0.087327234,0.79764706,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.030733475,0.1,0.1,0.1,0.1,0.0,0.09143771,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.57882357,0.0,0.0,0.85411763,0.6247059,0.0,0.0,0.60352945,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.39294118,0.099999994,0.0,0.1,0.0,0.0,0.1,0.0,0.2764706,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.099999994,0.17764705,0.0,0.1,0.0,0.0,0.1,0.0,0.035601843,0.1,0.0
399,0.6988236,0.8258824,0.0,0.13882354,0.8929412,0.8929412,0.727451,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.061809603,0.1,0.1,0.0,0.1,0.1,0.0,0.014117648,0.0,0.09143771,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.114117645,0.8929412,0.0,0.0,0.8929412,0.0,0.0,0.5717647,0.88941175,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.01764706,0.1,0.14588235,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.14470589,0.8235294,0.099999994,0.0,0.1,0.0,0.1,0.31882352,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.099999994,0.9894118,0.0,0.1,0.0,0.0,0.6964706,0.099999994,0.11403322,0.1,0.0
400,0.8929412,0.8929412,0.0,0.6294118,0.8929412,0.8929412,0.88431376,0.0,0.38941178,0.52705884,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.061809603,0.0,0.0,0.0,0.1,0.1,0.1,0.6494118,0.01413127,0.09143771,0.1,0.25882354,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.43882355,0.8929412,0.0,0.0,0.8929412,0.0,0.29294118,0.8964706,0.8682353,0.099999994,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.59294116,0.1,0.4847059,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.22588237,0.7835294,0.67058825,0.099999994,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.099999994,0.9894118,0.0,0.1,0.1,0.0,0.9894118,0.0,0.6826607,0.1,0.03529412
401,0.67058825,0.0,0.0,0.8929412,0.46235296,0.62823534,0.8921569,0.1,0.88941175,0.88941175,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.061809603,0.0,0.0,0.0,0.1,0.1,0.0,0.8964706,0.10824892,0.09143771,0.1,0.8835294,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.36823532,0.1,0.16588235,0.8929412,0.9929412,0.060000002,0.010588235,0.8929412,0.0,0.81529415,0.84000003,0.21529412,0.0,0.1,0.20117646,0.9,0.13411765,0.0,0.0,0.1,0.8717647,0.0,0.88941175,0.0,0.20470588,0.28588235,0.5470588,0.7882353,0.9,0.25058824,0.9,0.8929412,0.18470588,0.099999994,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.099999994,0.20588236,0.0,0.1,0.0,0.0,0.8305882,0.099999994,0.83952343,0.9929412,0.5019608
402,0.0,0.0,0.8929412,0.9,0.03176471,0.0,0.88431376,0.0,0.88235295,0.8929412,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.061809603,0.03529412,0.1,0.13005084,0.1,0.1,0.052941177,0.82235295,0.61805284,0.09143771,0.1,0.9894118,0.0,0.3047059,0.06352942,0.6141177,0.0,0.1882353,0.1,0.8447059,0.1,0.17294118,0.9,0.8929412,0.6141177,0.5611765,0.8929412,0.0,0.8964706,0.20588236,0.0,0.0,0.0,0.6988236,0.9,0.8011765,0.31411767,0.0,0.1,0.8929412,0.31764707,0.80470586,0.9927383,0.8964706,0.9929412,0.8929412,0.8929412,0.9,0.8929412,0.9,0.7341176,0.1,0.099999994,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.114117645,0.0,0.0,0.13176471,0.1,0.1,0.1,0.1,0.099999994,0.17764705,0.0,0.9964706,0.0,0.0,0.44235295,0.099999994,1.0,0.91882354,0.043137256
403,0.0,0.0,0.8858824,0.7447059,0.0,0.0,0.27815342,0.1,0.88235295,0.47647062,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.28705883,0.0,0.88171387,0.1,0.16352943,0.3,0.5329412,1.0,0.09143771,0.0,0.9894118,0.4882353,0.63882357,0.7094118,0.9929412,0.39882353,0.49529412,0.1,0.88,0.1,0.40941176,0.8929412,0.8929412,0.8964706,0.8964706,0.8929412,0.0,0.62823534,0.0,0.0,0.0,0.9,1.0,0.9,0.8964706,0.9929412,0.0,0.1,0.8929412,0.8964706,0.45882356,0.2294118,0.40588236,0.8929412,0.7411765,0.8929412,1.0,0.62823534,0.22588237,0.06352942,0.1,0.099999994,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.3882353,0.34352943,0.0,0.35647058,0.4247059,0.105882354,0.19176471,0.09882353,0.22,0.099999994,0.52,0.7517647,0.53764707,0.0,0.0,0.44235295,0.099999994,0.956555,0.7458824,0.0
404,0.0,0.0,0.98588234,0.1882353,0.0,0.0,0.0,0.1,0.5964706,0.11058824,0.28235295,0.1,0.1,0.10235294,0.19058824,0.0,0.16,0.5364706,0.49882352,0.0,0.6317647,0.1,1.0,0.0,0.82,0.3,0.0917647,1.0,0.09143771,0.0,0.9894118,0.8682353,0.92588234,0.8929412,0.8929412,0.8929412,0.39529413,0.0,0.2517647,0.1,0.50823534,0.7058824,0.8929412,0.9,0.8964706,0.8929412,0.0,0.42352942,0.0,0.0,0.0,0.8964706,0.40235293,0.77411765,0.8929412,0.9717647,0.0,0.1,0.86235297,0.9964706,0.0,0.0,0.0,0.8929412,0.0,0.6811765,1.0,0.05647059,0.0,0.0,0.1,0.099999994,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.9929412,0.79058826,0.28588235,0.84705883,0.8258824,0.59294116,0.78000003,0.6494118,0.92941177,0.099999994,0.7952941,0.86470586,0.1,0.02117647,0.28941178,0.82705885,0.099999994,0.956555,0.46,0.0
405,0.0,0.0,0.7105883,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.84705883,0.8929412,0.7282353,0.9,0.8082353,0.0,0.7941176,0.8964706,0.8964706,0.8401512,0.9929412,0.0,1.0,0.0,0.9964706,0.3,0.0,1.0,0.09143771,0.31411767,0.88941175,0.9964706,0.9964706,0.9929412,0.8929412,0.79058826,0.6141177,0.0,0.10705882,0.0,0.5294118,0.53058827,1.0,0.5964706,0.8964706,0.8929412,0.1,0.4694118,0.1,0.1,0.22932136,0.37529415,0.10235294,0.45176473,0.90117645,0.1,0.0,0.1,0.43529412,0.8964706,0.13411765,0.12352939,0.0,0.9929412,0.0,0.63882357,1.0,0.3,0.0,0.0,0.1,0.099999994,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.8929412,0.8929412,0.8929412,0.8964706,0.8929412,0.8611765,0.88941175,0.8929412,0.8964706,1.0,0.9505882,0.88941175,0.0,0.049411766,0.57529414,0.92588234,0.0,0.71341777,0.46,0.0
406,0.0,0.1,0.17058824,0.0,0.1,0.0,0.38235295,0.1,0.0,0.0,0.8858824,0.88941175,0.8964706,0.8964706,0.8929412,0.038139943,0.8929412,0.8964706,0.9,0.93034726,0.8929412,0.1,1.0,0.0,0.79176474,0.3,0.0,0.9780256,0.09143771,0.8929412,0.8929412,0.8964706,0.8964706,0.9929412,0.8929412,0.31529412,0.88941175,0.0,0.3035294,0.0,0.85058826,0.12470588,0.8929412,0.6682353,0.8964706,0.9929412,0.1,0.8611765,0.1,0.1,0.8411765,0.1,0.0,0.32588238,0.40705884,0.0,0.23921569,0.16352943,0.14235294,0.9964706,0.68235296,0.95352525,0.0,0.9929412,0.0,0.9929412,0.5517647,0.84705883,0.6741177,0.4282353,0.1,0.5588235,0.1,0.0,0.1,0.1,0.17411765,0.0,0.1,0.1,0.9929412,0.8929412,0.8929412,0.9964706,0.9929412,0.8329412,0.9894118,0.88941175,0.8964706,1.0,0.9929412,0.8929412,0.049411766,0.052941177,0.7164706,0.85764706,0.0079072695,0.6506727,0.64588237,0.0
407,0.1,0.1,0.0,0.0,0.1,0.1,0.37843138,0.0,0.1,0.0,0.6811765,0.88941175,0.5717647,0.4847059,0.9964706,0.94981587,0.82941175,0.7517647,0.8435294,0.14211197,1.0,0.1,0.9915178,0.0,0.40705884,0.3,0.0,0.5270452,0.09143771,0.8929412,0.88941175,0.8964706,0.8964706,0.9929412,0.8929412,0.0,0.88941175,0.0,0.88941175,0.08470588,0.85764706,0.1882353,0.8929412,0.6882353,0.8964706,0.8929412,0.1,0.8964706,0.1,0.1,0.89215684,0.1,0.49764708,0.1,0.1,0.0,0.99607843,0.3082353,0.1,0.6741177,0.8929412,0.42941177,0.0,0.9929412,0.5717647,0.9929412,0.5517647,0.81529415,0.9,0.8376471,0.52705884,0.97356373,0.39529413,0.8305882,0.1,0.13176471,0.82705885,0.0,0.1,0.8976471,0.9964706,0.9470588,0.9,0.2329412,0.9929412,0.8929412,0.9929412,0.88941175,0.8964706,1.0,0.88941175,0.88941175,0.69529414,0.36,0.75529414,0.11294118,0.6137255,0.7924646,0.8929412,0.0
408,0.0,0.0,0.1,0.0,0.1,0.0,0.13921568,0.0,0.1,0.1,0.081176475,0.38117647,0.0,0.1,0.47058824,0.99799263,0.10941176,0.0917647,0.18705882,0.0,0.9929412,0.2529412,0.9915178,0.07764706,0.11058824,0.3011765,0.0,0.0,0.0,0.86470586,0.88941175,0.8964706,0.9964706,0.9929412,0.8929412,0.0,0.9435294,0.0,0.88941175,0.4129412,0.8258824,0.80941176,0.8929412,0.9,0.80470586,0.8929412,0.1,0.27294117,0.1,0.29294118,0.89215684,0.1,1.0,0.0,0.1,0.0,0.99607843,0.80588233,0.0,0.24470589,0.82235295,0.018880367,0.0882353,0.9964706,0.8929412,0.8929412,0.5517647,0.48000002,0.6741177,0.91882354,0.9894118,0.99779695,0.8964706,0.8129412,0.1,0.76705885,0.9929412,0.14470589,0.1,0.9964706,0.73176473,0.6964706,0.73058826,0.0,0.9929412,0.43764704,0.9894118,0.71294117,0.52588236,1.0,0.8858824,0.85411763,0.8929412,0.8929412,0.8929412,0.5541177,0.9991214,1.0,0.88941175,0.0
409,0.0,0.1,0.86588234,0.03882353,0.1,0.0,0.09999999,0.0,0.5658824,0.0,0.0,0.0,0.0,0.1,0.1,0.7823529,0.0,0.0,0.0,0.0,0.9929412,0.9966687,0.48171386,0.74235296,0.1,0.0,0.1,0.0,0.100719154,0.3847059,0.9894118,0.8964706,0.9964706,0.8929412,0.8929412,0.1,0.32235295,0.1,0.9894118,0.86470586,0.6317647,0.982353,0.8929412,0.8964706,0.5329412,0.9929412,0.18470588,0.1,0.1,0.85058826,0.36666667,0.1,0.10235294,0.1,0.1,0.0,0.35686275,0.8929412,0.0,0.1,0.57882357,0.44117647,0.49058825,0.95411766,0.8929412,0.8929412,0.5517647,0.13529412,0.1,0.86588234,0.9894118,0.93390936,0.79058826,0.010588235,0.2482353,0.9929412,0.8411765,0.85764706,0.7035294,0.7952941,0.23411766,0.26235294,0.1,0.1,0.93647057,0.1,0.5588236,0.1,0.1,0.60196084,0.27176473,0.14823529,0.52588236,0.8929412,0.36,0.88941175,0.3745098,1.0,0.8929412,0.0
410,0.0,0.1,0.98588234,0.5294118,0.44941178,0.0,0.09999999,0.0,0.88235295,0.16235295,0.0,0.0,0.0,0.0,0.0,0.09999999,0.0,0.0,0.0,0.0,0.80470586,0.9966687,0.030733475,0.9929412,0.0,0.0,0.1,0.0,0.90071917,0.0,0.7247059,0.60352945,0.9964706,0.8929412,0.8929412,0.1,0.1,0.6317647,0.5517647,0.8929412,0.85058826,0.6576471,0.8929412,0.39882353,0.5329412,0.9929412,0.27294117,0.26941177,0.65411764,0.9894118,0.0707782,0.1,0.1,0.0,0.1,0.0,0.0,0.9929412,0.0,0.1,0.17294118,0.8647059,0.5470588,0.6741177,0.79176474,0.8929412,0.77411765,0.1,0.1,0.8905882,0.8376471,0.24509802,0.05647059,0.0,0.78000003,0.67529416,0.4247059,0.8929412,0.88941175,0.0,0.1,0.1,0.1,0.1,0.3611765,0.1,0.1,0.1,0.1,0.099999994,0.0,0.0,0.049411766,0.6611765,0.0,0.6117647,0.099999994,0.9022685,0.4917647,0.0
411,0.0,0.1,0.98588234,0.8929412,0.9929412,0.0,0.38627452,0.0,0.88235295,0.8929412,0.0,0.0,0.0,0.0,0.0,0.09999999,0.0,0.0,0.0,0.0,0.12352942,0.31960785,0.0,0.9929412,0.0,0.7447059,0.1,0.0,0.90071917,0.0,0.1,0.0,0.88941175,0.91176474,0.8929412,0.1,0.1,0.9435294,0.1,0.5764706,0.88941175,0.1,0.8929412,0.0,0.75529414,0.29058823,0.27294117,0.41764706,0.9964706,0.7447059,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.85882354,0.0,0.1,0.32235295,0.18235298,0.85411763,0.060000002,0.52588236,0.80470586,1.0,0.36823532,0.1,0.9929412,0.18470588,0.099999994,0.0,0.0,0.88941175,0.14235294,0.0,0.1764706,0.9576471,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.0,0.0,0.0,0.11764706,0.0,0.1,0.0,0.027143259,0.1,0.90588236
412,0.9,0.6741177,0.9929412,0.9,0.9929412,0.3247059,0.88431376,0.0,0.88235295,0.8929412,0.1,0.0,0.0,0.0,0.1,0.09999999,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.98588234,0.0,0.8929412,0.1,0.0,0.56738585,0.1,0.1,0.0,0.49411768,0.27294117,0.6964706,0.1,0.1,0.1,0.1,0.21294118,0.14117648,0.1,0.3494118,0.0,0.88235295,0.0,0.8411765,0.1,0.8482353,0.049411766,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.29058823,0.0,0.1,0.8929412,0.0,0.82941175,0.0,0.9929412,0.081176475,0.9,0.9752941,0.32588238,0.8929412,0.1,0.099999994,0.2647059,0.0,0.6741177,0.0,0.0,0.0,0.38117647,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.90588236
413,0.9929412,0.8929412,0.47764707,0.8447059,0.8929412,0.8929412,0.88431376,0.0,0.52705884,0.47411767,0.1,0.0,0.1,0.0,0.1,0.09999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45647058,0.0,0.37764707,0.1,0.0,0.0,0.0,0.1,0.1,0.17764705,0.1,0.11058824,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.8964706,0.0,0.8929412,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.75529414,0.09999998,0.45176473,0.0,0.08470588,0.1,0.45176473,0.52235293,1.0,0.85058826,0.0,0.0,0.39294118,0.0,0.052941177,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.1,0.0,0.1,0.1,0.1,0.1,0.099999994,0.0,0.1,0.0
414,0.79176474,0.10941176,0.0,0.0882353,0.40941176,0.8929412,0.5784314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06662612,0.0,0.1,0.0,0.0,0.0,0.0,0.09143771,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.2647059,0.0,0.8929412,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.10941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5517647,0.10941176,0.0,0.0,0.39294118,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.1,0.0,0.1,0.1,0.1,0.1,0.099999994,0.0,0.1,0.0
