,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16
386,0.3,0.3,0.0,0.09607843,0.0,0.0,0.0,0.0,0.13264783,0.10431373,0.5847059,0.9917647,0.0,0.06862745,0.0,0.0
387,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.13264783,0.0,0.0,0.45372552,0.0,0.0,0.0,0.0
388,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.13264783,0.0,0.0,0.3,0.0,0.0,0.0,0.0
389,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0
390,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3
391,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
392,0.3,0.3,0.0,0.3,0.3,0.0,0.3,0.0,0.13264783,0.0,0.0,0.3,0.0,0.0,0.3,0.0
393,0.3,0.3,0.0,0.3,0.3,0.0,0.3,0.0,0.13264783,0.0,0.0,0.3,0.0,0.0,0.0,0.3
394,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.13264783,0.3,0.0,0.3,0.3,0.0,0.0,0.0
395,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0
396,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
397,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.78499925,0.0,0.0,0.3,0.3,0.3,0.3,0.0
398,0.0,0.3,0.0,0.3,0.060392156,0.0,0.3,0.0,1.0,0.024705883,0.0,0.3,0.3,0.0,0.0,0.0
399,0.0,0.3,0.0,0.10156863,0.6917647,0.0,0.046666667,0.0,1.0,0.48039216,0.587451,0.80784315,0.3,0.634902,0.0,0.0
400,0.0,0.3,0.3,0.9945098,0.4501961,0.0,0.17843138,0.23607844,0.63068706,0.6698039,0.54627454,0.9917647,0.8682353,0.9917647,0.0,0.0
401,0.0,0.3,0.3,0.9945098,0.0,0.3,0.37607843,0.6945098,0.3248047,0.6945098,0.0,0.6101961,0.9917647,0.6917647,0.0,0.0
402,0.0,0.5435294,0.0,0.3,0.3,0.0,0.6972549,0.57098037,0.13264783,0.7,0.0,0.0,0.9313726,0.4729412,0.0,0.0
403,0.0,0.9945098,0.0,0.3,0.3,0.3,0.93686277,0.10980392,0.13264783,0.6972549,0.0,0.10431373,0.3,0.0,0.3,0.0
404,0.3,0.6945098,0.0,0.3,0.0,0.0,0.37607843,0.53333336,0.13264783,0.6972549,0.3,0.6505882,0.3,0.0,0.3,0.0
405,0.3,0.38705885,0.34039217,0.3,0.0,0.447451,0.37607843,0.7556863,0.13264783,0.68901956,0.3,0.6945098,0.0,0.3,0.7,0.3
406,0.3,0.0,0.7,0.3,0.0,0.6972549,0.37607843,0.98901963,0.13264783,0.6972549,0.3,0.41450983,0.08784314,0.3,0.7,0.3
407,0.3,0.0,0.45294118,0.3,0.3,0.6533333,0.12078431,0.6505882,0.0,0.6972549,0.3,0.016470589,0.37882355,0.3,0.7,0.3
408,0.16196078,0.0,0.0,0.3,0.3,0.37686276,0.6945098,0.6972549,0.0,0.6972549,0.3,0.3,0.6917647,0.3,0.0,0.3
409,0.9835294,0.3,0.0,0.0,0.7639216,0.0,0.6945098,0.6478431,0.0,0.9972549,0.3,0.3,0.6917647,0.0,0.3,0.3
410,0.6972549,0.3,0.0,0.08784314,0.9917647,0.0,0.4419608,0.115294114,0.13264783,0.9972549,0.0,0.3,0.92313725,0.0,0.3,0.28
411,0.17019609,0.3,0.3,0.5545098,0.7584314,0.0,0.0,0.0,0.13264783,0.9917647,0.0,0.3,0.04392157,0.6184314,0.0,0.5572549
412,0.0,0.3,0.0,0.7,0.3,0.3,0.0,0.0,0.13264783,0.7694118,0.23058823,0.3,0.3,0.6945098,0.3,0.64235294
413,0.3,0.3,0.3,0.6945098,0.0,0.3,0.0,0.0,0.13264783,0.06862745,0.6972549,0.68705887,0.0,0.6917647,0.3,0.14
414,0.3,0.3,0.0,0.4501961,0.0,0.0,0.0,0.0,0.13264783,0.0,0.5847059,0.85450983,0.3,0.18941177,0.3,0.0
415,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.13264783,0.0,0.0,0.3164706,0.3,0.0,0.0,0.0
416,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3
417,0.0,0.3,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0
418,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
419,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3
420,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.13264783,0.3,0.0,0.3,0.3,0.0,0.0,0.0
421,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0
422,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0
423,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
424,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0
425,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.0,0.8673522,0.0,0.0,0.3,0.0,0.0,0.0,0.0
426,0.0,0.3,0.0,0.3,0.024705883,0.0,0.0,0.0,0.85950905,0.0,0.030196078,0.3,0.3,0.3,0.3,0.0
427,0.0,0.3,0.0,0.6843138,0.56,0.3,0.0,0.0,0.85950905,0.0,0.6011765,0.8435294,0.0,0.662353,0.0,0.0
428,0.0,0.3,0.0,0.98901963,0.57372546,0.0,0.0,0.049411766,0.85950905,0.34392157,0.54627454,0.9945098,0.7529412,0.6945098,0.0,0.0
429,0.0,0.51411766,0.0,0.98901963,0.3494118,0.0,0.0,0.6533333,0.8516659,0.67333335,0.3,0.3129412,0.9917647,0.9945098,0.0,0.0
430,0.0,0.9807843,0.3,0.3,0.0,0.3,0.0,0.9945098,0.4438228,0.8352941,0.3,0.0,0.9835294,0.0,0.0,0.0
431,0.0,0.9945098,0.0,0.0,0.0,0.3,0.0,0.6972549,0.4895106,0.48313725,0.3,0.4035294,0.8682353,0.0,0.0,0.0
432,0.3,0.5188235,0.0,0.0,0.0,0.46470588,0.0,0.9945098,0.34186196,0.4007843,0.3,0.6945098,0.8682353,0.3,0.3,0.0
433,0.3,0.032941177,0.4694118,0.3,0.3,0.6917647,0.3,0.6945098,0.20068552,0.72,0.0,0.447451,0.8682353,0.3,1.0,0.3
434,0.3,0.0,0.6972549,0.3,0.0,0.6972549,0.3,0.50784314,0.03205806,0.84901965,0.3,0.0,0.92588234,0.3,0.7,0.3
435,0.3,0.0,0.52235293,0.3,0.3,0.9121569,0.39333338,0.39882356,0.2973537,0.9972549,0.3,0.0,0.9945098,0.0,0.7,0.3
436,0.36509806,0.3,0.0,0.3,0.36039215,0.0,0.6972549,0.8929412,0.4659812,0.6972549,0.3,0.0,0.9917647,0.0,0.0,0.3
437,0.6972549,0.3,0.3,0.3,0.9945098,0.3,0.5654902,0.9945098,0.24245176,0.6972549,0.3,0.0,0.6917647,0.3,0.0,0.0
438,0.5133333,0.0,0.3,0.5992157,0.6945098,0.0,0.35764706,0.71725494,0.0,0.9972549,0.3,0.0,0.73921573,0.3,0.0,0.3
439,0.01372549,0.0,0.3,0.68901956,0.2937255,0.3,0.3,0.0,0.0,0.71176475,0.3,0.3,0.3,0.31843138,0.0,0.05490196
440,0.0,0.0,0.3,0.6945098,0.0,0.3,0.3,0.0,0.0,0.04392157,0.23058823,0.3,0.3,0.7,0.0,0.5847059
441,0.0,0.0,0.3,0.68901956,0.0,0.3,0.3,0.0,0.0,0.3,0.6972549,0.7227451,0.3,0.6945098,0.3,0.63686275
442,0.3,0.3,0.3,0.09607843,0.0,0.3,0.0,0.0,0.0,0.0,0.5847059,0.8407843,0.3,0.18941177,0.3,0.22509804
443,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0
444,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3
445,0.3,0.0,0.3,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.0
446,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0
447,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.3
448,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,0.3,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
450,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.13264783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,0.3,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
452,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0
453,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.41245025,0.0,0.0,0.3,0.0,0.0,0.3,0.3
454,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.85950905,0.0,0.2690196,0.3,0.0,0.0,0.0,0.3
455,0.3,0.3,0.0,0.89568627,0.7639216,0.0,0.0,0.0,0.85950905,0.0,0.6972549,0.8407843,0.3,0.50509804,0.0,0.3
456,0.0,0.052156866,0.0,0.98901963,0.6917647,0.0,0.0,0.3,0.85950905,0.0,0.8462745,0.9917647,0.3247059,0.6917647,0.0,0.0
457,0.3,0.5490196,0.3,0.98901963,0.54627454,0.3,0.0,0.18666667,0.85950905,0.3,0.3,0.31019607,0.79137254,0.6917647,0.3,0.0
458,0.3,0.6945098,0.3,0.0,0.23333333,0.3,0.0,0.6588235,0.85950905,0.0,0.3,0.0,0.6945098,0.0,0.3,0.3
459,0.3,0.9945098,0.0,0.3,0.23333333,0.0,0.0,0.7,0.85950905,0.0,0.3,0.47215688,0.6917647,0.3,0.3,0.3
460,0.3,0.38705885,0.065882355,0.3,0.23333333,0.21686275,0.3,0.9972549,0.85950905,0.3,0.3,0.6917647,0.6917647,0.0,0.3,0.3
461,0.3,0.0,0.63686275,0.3,0.23333333,0.6972549,0.3,0.39803922,0.85950905,0.3,0.3,0.5160784,0.6917647,0.3,1.0,0.3
462,0.3,0.0,0.5901961,0.3,0.35411766,0.6972549,0.3,0.021960786,0.85950905,0.7447059,0.3,0.0,0.9917647,0.3,0.7,0.3
463,0.3247059,0.0,0.0,0.3,0.4501961,0.7227451,0.4392157,0.3,1.0,0.9972549,0.3,0.0,0.5058824,0.0,0.7,0.3
464,0.8627451,0.0,0.3,0.35764706,0.5352941,0.3,0.9945098,0.66784316,1.0,0.6972549,0.3,0.0,0.7639216,0.3,0.0,0.3
465,0.68078434,0.0,0.3,0.4729412,0.6917647,0.3,0.48941177,0.9972549,1.0,0.96156865,0.3,0.0,0.6917647,0.3,0.0,0.3
466,0.15921569,0.0,0.3,0.9341177,0.6917647,0.3,0.3,0.9121569,0.52617574,0.5717647,0.0,0.0,0.15372549,0.3,0.0,0.0
467,0.3,0.0,0.3,0.98901963,0.2909804,0.3,0.3,0.39607847,0.0,0.008235294,0.0,0.0,0.3,0.6184314,0.0,0.0
468,0.3,0.0,0.3,0.6945098,0.0,0.3,0.0,0.0,0.0,0.3,0.4447059,0.37137255,0.3,0.9945098,0.3,0.17019609
469,0.0,0.0,0.3,0.6313726,0.0,0.3,0.3,0.3,0.0,0.3,0.6972549,0.9945098,0.0,0.6917647,0.3,0.5572549
470,0.3,0.0,0.3,0.082352936,0.0,0.3,0.3,0.3,0.0,0.3,0.57372546,0.7694118,0.0,0.18941177,0.3,0.94235295
471,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.60745096
472,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.3
473,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0
474,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
475,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.3
477,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.13264783,0.3,0.0,0.0,0.3,0.0,0.0,0.3
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13264783,0.0,0.0,0.0,0.0,0.3,0.0,0.3
479,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.13264783,0.0,0.3,0.3,0.0,0.0,0.0,0.3
480,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.13264783,0.0,0.3,0.0,0.3,0.0,0.3,0.0
481,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.14441253,0.0,0.0,0.3,0.0,0.0,0.0,0.3
482,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.34049097,0.0,0.2690196,0.3,0.0,0.3,0.3,0.3
483,0.0,0.0,0.3,0.89568627,0.41254902,0.0,0.0,0.3,0.9875498,0.0,0.9972549,0.8407843,0.0,0.80509806,0.0,0.3
484,0.3,0.36784315,0.3,0.98901963,0.7666667,0.0,0.0,0.3,1.0,0.3,0.8462745,0.9917647,0.0,0.6917647,0.3,0.3
485,0.0,0.9945098,0.3,0.98901963,0.672549,0.0,0.3,0.3,0.8516659,0.3,0.3,0.31019607,0.0,0.9917647,0.3,0.3
486,0.0,0.9945098,0.3,0.0,0.6917647,0.3,0.3,0.48666668,0.85950905,0.0,0.3,0.0,0.17568628,0.3,0.3,0.3
487,0.0,0.774902,0.3,0.3,0.6917647,0.0,0.3,0.7337255,0.85950905,0.0,0.3,0.35215688,0.31843138,0.3,0.3,0.3
488,0.3,0.032941177,0.32941175,0.3,0.6917647,0.447451,0.3,0.68980396,0.85950905,0.3,0.0,0.9341177,0.6184314,0.3,0.3,0.3
489,0.0,0.0,0.6972549,0.3,0.6917647,0.6972549,0.0,0.032941177,1.0,0.6239216,0.3,0.9780392,0.5031373,0.3,1.0,0.3
490,0.0,0.0,0.4364706,0.3,0.63686275,0.9533333,0.53333336,0.3,1.0,0.98627454,0.0,0.33490196,0.3,0.3,0.7,0.3
491,0.34588236,0.0,0.3,0.3,0.6341176,0.4454902,0.6972549,0.0,1.0,0.6972549,0.0,0.052156866,0.70901966,0.3,1.0,0.0
492,0.6972549,0.0,0.3,0.69529414,0.68901956,0.3,0.66156864,0.024705883,1.0,0.9972549,0.3,0.0,0.6945098,0.0,0.0,0.3
493,0.49960786,0.3,0.3,0.98901963,0.6917647,0.3,0.1372549,0.78039217,1.0,0.24705882,0.3,0.0,0.8901961,0.3,0.3,0.0
494,0.3,0.0,0.3,0.98901963,0.6917647,0.3,0.0,0.6945098,1.0,0.0,0.3,0.0,0.35764706,0.3,0.3,0.3
495,0.3,0.3,0.3,0.68901956,0.024705883,0.3,0.0,0.7419608,0.61892235,0.0,0.44,0.0,0.3,0.31843138,0.0,0.0
496,0.3,0.3,0.3,0.6066667,0.0,0.3,0.0,0.0,0.0,0.3,0.6533333,0.84901965,0.0,0.6945098,0.3,0.0
497,0.3,0.3,0.3,0.46745098,0.0,0.3,0.0,0.0,0.13264783,0.3,0.6972549,0.9698039,0.0,0.6588235,0.3,0.35490197
498,0.3,0.3,0.3,0.0,0.3,0.3,0.0,0.3,0.13264783,0.0,0.20588236,0.15372549,0.0,0.1372549,0.3,0.5847059
499,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.13264783,0.0,0.0,0.0,0.3,0.3,0.3,0.9917647
500,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0
501,0.0,0.3,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.3,0.0
502,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0
503,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3
504,0.3,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.13264783,0.0,0.0,0.0,0.0,0.0,0.0,0.3
505,0.3,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.13264783,0.0,0.3,0.3,0.0,0.3,0.0,0.3
506,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3
507,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.13264783,0.0,0.3,0.0,0.0,0.3,0.3,0.3
508,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.13264783,0.0,0.0,0.0,0.0,0.3,0.3,0.3
509,0.3,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.13264783,0.3,0.3,0.0,0.0,0.3,0.3,0.3
510,0.3,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.13264783,0.0,0.2690196,0.071372546,0.0,0.3,0.3,0.3
511,0.3,0.0,0.0,0.89568627,0.3,0.0,0.3,0.3,0.13264783,0.3,0.9972549,0.6094117,0.0,0.50509804,0.3,0.3
512,0.3,0.68078434,0.3,0.68901956,0.3,0.0,0.3,0.3,0.13264783,0.0,0.8462745,0.9917647,0.0,0.6917647,0.3,0.3
513,0.3,0.9945098,0.3,0.98901963,0.4345098,0.3,0.3,0.3,0.13009728,0.0,0.0,0.6101961,0.0,0.9917647,0.3,0.3
514,0.3,0.9945098,0.3,0.3,0.53058827,0.3,0.3,0.3,0.14970513,0.0,0.0,0.3,0.3,0.3,0.3,0.0
515,0.3,0.06862745,0.3,0.3,0.53058827,0.076862745,0.3,0.3,0.91696155,0.0,0.3,0.0,0.0,0.3,0.3,0.3
516,0.3,0.0,0.41450983,0.3,0.53058827,0.9917647,0.3,0.3,1.0,0.2745098,0.0,0.06862745,0.3,0.3,0.0,0.3
517,0.0,0.0,0.6972549,0.3,0.53058827,0.6972549,0.0,0.3,1.0,0.96431375,0.0,0.5572549,0.3,0.3,0.52431375,0.3
518,0.20588236,0.0,0.68980396,0.3,0.0,0.8764706,0.4337255,0.3,1.0,0.9972549,0.3,0.6917647,0.3,0.0,0.7,0.3
519,0.68901956,0.0,0.3,0.7996079,0.0,0.3,0.6972549,0.0,1.0,0.6972549,0.3,0.52980393,0.9945098,0.3,0.7,0.0
520,0.6588235,0.0,0.3,0.9066667,0.4419608,0.3,0.45294118,0.3,0.85950905,0.8792157,0.3,0.035686273,0.9917647,0.3,0.65137255,0.3
521,0.4564706,0.0,0.3,0.98901963,0.6917647,0.0,0.3,0.24156862,1.0,0.3192157,0.3,0.0,0.7447059,0.3,0.3,0.3
522,0.0,0.0,0.3,0.68901956,0.6917647,0.3,0.0,0.9945098,1.0,0.3,0.14,0.20862746,0.3,0.3,0.3,0.3
523,0.3,0.0,0.3,0.98901963,0.0,0.3,0.0,0.92039216,0.81892234,0.0,0.45294118,0.5490196,0.3,0.8764706,0.3,0.0
524,0.0,0.0,0.3,0.49411765,0.3,0.3,0.0,0.3494118,0.13264783,0.3,0.6972549,0.9835294,0.3,0.9945098,0.3,0.0
525,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.3,0.13264783,0.0,0.5352941,0.6431372,0.3,0.30745098,0.3,0.0
526,0.3,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.3109804,0.0,0.3,0.0,0.3,0.72
527,0.3,0.0,0.3,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.6945098
528,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.0
529,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.0
530,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0
531,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3
532,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.13264783,0.3,0.3,0.3,0.3,0.3,0.3,0.3
533,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.3
534,0.3,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.3,0.0,0.3,0.3,0.3
535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.3
536,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.3
537,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.13264783,0.3,0.0,0.3,0.3,0.0,0.3,0.3
538,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.13264783,0.3,0.18117648,0.3,0.3,0.0,0.3,0.3
539,0.0,0.0,0.3,0.59843135,0.3,0.3,0.3,0.0,0.13264783,0.0,0.66156864,0.80784315,0.0,0.13176471,0.0,0.3
540,0.0,0.68078434,0.0,0.6945098,0.0,0.3,0.3,0.0,0.13264783,0.0,0.54627454,0.9945098,0.0,0.63686275,0.3,0.3
541,0.3,0.9945098,0.0,0.9945098,0.3,0.3,0.3,0.3,0.13264783,0.0,0.3,0.79137254,0.3,0.6917647,0.3,0.0
542,0.3,0.9945098,0.3,0.5003922,0.0,0.3,0.0,0.0,0.13264783,0.0,0.3,0.327451,0.3,0.7337255,0.3,0.0
543,0.3,0.41803923,0.0,0.5003922,0.0,0.53607845,0.0,0.0,0.6032361,0.4482353,0.3,0.3,0.3,0.3,0.0,0.3
544,0.3,0.05490196,0.92588234,0.92588234,0.0,0.9972549,0.3,0.0,1.0,0.96156865,0.3,0.0,0.3,0.3,0.0,0.3
545,0.052156866,0.05490196,0.9972549,0.9945098,0.0,0.6972549,0.0,0.3,1.0,0.6972549,0.3,0.0,0.3,0.3,0.52431375,0.0
546,0.6066667,0.05490196,0.4811765,0.9945098,0.0,0.6596079,0.6341176,0.3,0.46343064,0.6972549,0.3,0.20862746,0.08784314,0.0,0.7,0.3
547,0.9972549,0.05490196,0.3,1.0,0.0,0.3,0.6698039,0.0,0.067352176,0.96431375,0.3,0.09607843,0.6945098,0.3,0.7,0.0
548,0.7556863,0.01372549,0.0,0.9945098,0.64862746,0.3,0.4372549,0.0,0.51048946,0.4619608,0.3,0.079607844,0.95882356,0.3,0.65137255,0.0
549,0.0,0.0,0.3,0.9945098,0.9917647,0.0,0.0,0.0054901964,1.0,0.3,0.30823532,0.7227451,0.4372549,0.3,0.3,0.0
550,0.0,0.01372549,0.0,0.6945098,0.6917647,0.0,0.3,0.7556863,0.85950905,0.3,0.7584314,0.6945098,0.3,0.3,0.3,0.0
551,0.0,0.05490196,0.3,0.9945098,0.12352941,0.0,0.3,0.9945098,0.5536267,0.3,0.9972549,0.6698039,0.3,0.9313726,0.3,0.0
552,0.0,0.35490197,0.3,0.3,0.0,0.3,0.3,0.64588237,0.0,0.0,0.92313725,0.6431372,0.3,0.93686277,0.0,0.0
553,0.3,0.10156863,0.3,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.45098042,0.0,0.0,0.3219608,0.0,0.11254902
554,0.0,0.4117647,0.3,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.63960785
555,0.0,0.71176475,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.5819608
556,0.3,0.4117647,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.0
557,0.0,0.4035294,0.0,0.0,0.0,0.0,0.0,0.0,0.13264783,0.0,0.3,0.0,0.3,0.3,0.3,0.0
558,0.3,0.327451,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0
559,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0
560,0.3,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.13264783,0.0,0.3,0.3,0.0,0.0,0.3,0.3
561,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.3,0.13264783,0.3,0.3,0.3,0.3,0.3,0.3,0.3
562,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.13264783,0.3,0.0,0.3,0.3,0.0,0.3,0.3
563,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.13264783,0.3,0.3,0.3,0.3,0.3,0.3,0.3
564,0.3,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.13264783,0.3,0.3,0.3,0.3,0.0,0.3,0.3
565,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.13264783,0.3,0.3,0.3,0.3,0.0,0.3,0.3
566,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.13264783,0.3,0.3,0.3,0.3,0.0,0.3,0.3
567,0.3,0.3,0.0,0.31019607,0.3,0.3,0.3,0.3,0.13264783,0.0,0.887451,0.37686276,0.3,0.0,0.3,0.3
568,0.3,0.68078434,0.0,0.68901956,0.0,0.3,0.0,0.3,0.13264783,0.0,0.8847059,0.8737255,0.3,0.2552941,0.3,0.6101961
569,0.3,0.9945098,0.3,0.98901963,0.0,0.3,0.0,0.0,0.13264783,0.0,0.35490197,0.9945098,0.3,0.6945098,0.3,0.25254902
570,0.3,0.9945098,0.0,0.9945098,0.0,0.0,0.0,0.3,0.13264783,0.3,0.3,0.8380392,0.3,0.6698039,0.0,0.0
571,0.3,0.9945098,0.16745098,0.68901956,0.0,0.2882353,0.3,0.0,0.32872626,0.35960788,0.3,0.5250981,0.0,0.4372549,0.0,0.3
572,0.30823532,0.9945098,0.98901963,0.68901956,0.0,0.6972549,0.3,0.3,1.0,0.9972549,0.3,0.1564706,0.0,0.3,0.17568628,0.3
573,0.5572549,0.9945098,0.9972549,0.68901956,0.0,0.64235294,0.5854902,0.3,1.0,0.6972549,0.3,0.4564706,0.0,0.3,1.0,0.0
574,0.9972549,0.9945098,0.18117648,0.68901956,0.0,0.05490196,0.9972549,0.3,1.0,0.6698039,0.3,0.6596079,0.43098038,0.3,0.7,0.0
